QUERY_HASH|OPERATOR_HASH|LEFT_INPUT_OPERATOR_HASH|RIGHT_INPUT_OPERATOR_HASH|INPUT_CHUNK_COUNT|INPUT_ROW_COUNT|OUTPUT_CHUNK_COUNT|OUTPUT_ROW_COUNT|RUNTIME_NS
48a59b2ce273a8ed|0x7fb87a9c01d0cb7c35f35e869cf2|0x7fb8625a6690a24853058028fe4|NULL|92|92|92|6001215|169568
48a59b2ce273a8ed|0x7fb87a9bfcd0e9b435d9735e500d|0x7fb8625a94f075531d76bba0f95b|NULL|1|1|1|165|6618
ba975abb9c0429ff|0x7fb8642da210eda70c234836bf30|0x7fb8642cb87044e80936bb2f7312|NULL|3|3|3|150000|13135
ba975abb9c0429ff|0x7fb8642d9950a2fd03b69833ca92|0x7fb8642cb6b04f49204851c22e9e|NULL|23|23|23|1483813|83818
d5091e424c407d2e|0x7fb8768c4c90b930cb12c0e46865|0x7fb879699270c61445841b99d160|NULL|1|1|1|25|5015
d5091e424c407d2e|0x7fb8768c60905993284e22e0b6e3|0x7fb8796996d0ced6bacab0c9364e|NULL|1|1|1|770|3564
d5091e424c407d2e|0x7fb8768c59103f83db6d3467af57|0x7fb879699c105c5e7a5874e192f4|NULL|3|3|3|11931|6162
d5091e424c407d2e|0x7fb8768c5730f0e1e1b2fcdf67e9|0x7fb879699dd0a49f86eff403508|NULL|23|23|23|119326|30983
d5091e424c407d2e|0x7fb8768c4bf04bca9f0b543e4283|0x7fb87969a230404e2084f4a275ed|NULL|2|2|2|11258|2382151
ea0f7cd9d267efc5|0x7fb874ed9430d07c1b17feb1c50f|0x7fb875aff21092d5002d99408cb2|NULL|4|4|4|201|7344
ea0f7cd9d267efc5|0x7fb861cb9b10a1ceecc4cde69bfa|0x7fb875afebf0964e98be642acd36|NULL|92|92|92|5899|108594
b4980a5085d6cdb3|0x7fb87a79b9f0c2660b8cd1bd2c25|0x7fb86265639074f504a68a1626bb|NULL|4|4|4|2155|6383
b4980a5085d6cdb3|0x7fb87a79cc1022a3b90676a53ff|0x7fb8625aa7506912d61f95f9a9be|NULL|13|13|13|8620|18971
b4980a5085d6cdb3|0x7fb879d0083060eaa2bd3de1598c|0x7fb8625aa9102e893f7892b604d4|NULL|92|92|92|9708|115432
b4980a5085d6cdb3|0x7fb87a79b3b059dd1ec470f321f7|0x7fb8625aae507f6ea172a7e5183|NULL|1|1|1|4437|4136
b4980a5085d6cdb3|0x7fb879d01c30da2a31d9d0e71141|0x7fb86265655059510df8f9f954c9|NULL|1|1|1|1|2415
5924f1a144d80bee|0x7fb87a1ca910d4c3bfd960de9ef8|0x7fb87a563cb048da1fe8ee6eb197|NULL|4|4|4|10960|10113
5924f1a144d80bee|0x7fb87a1cc8f095555c676d9fc4d4|0x7fb87a56307064f3ab6b2dd4bbe|NULL|92|92|92|328159|233852
5924f1a144d80bee|0x7fb87a1cbd108baa04b08d180a0c|0x7fb87a5632301b3d87129a0bca05|NULL|4|4|4|43840|5308410
5924f1a144d80bee|0x7fb87a1cbe5072349c70defd540c|0x7fb870d289f0c5496a26d40a496f|NULL|23|23|23|1500000|36503
5924f1a144d80bee|0x7fb87a1cbef01c6972c052226069|0x7fb87a563a10b8cbf259dc221ec9|NULL|1|1|1|10000|8396
5924f1a144d80bee|0x7fb87a1cb590b930cb12c0e46865|0x7fb87a563930c61445841b99d160|NULL|1|1|1|25|2389
8ac029286d15c15|0x7fb87a79b6309fc9f514e0bc51b7|0x7fb862656710b60b9b927c548843|NULL|1|1|1|1|2952
8ac029286d15c15|0x7fb879d1b3b02b1edb97567a0a2b|0x7fb8787f4b501ffe5ea0ab36463d|NULL|13|13|13|800000|25659
8ac029286d15c15|0x7fb879d000b07724a5f3931b01be|0x7fb8787f4c30ae16e8eb33360359|NULL|4|4|4|200000|6810
8ac029286d15c15|0x7fb87a79cb70cb7c35f35e869cf2|0x7fb8787f4990a24853058028fe4|NULL|92|92|92|6001215|160455
8ac029286d15c15|0x7fb879d1ccb0d8d4ab6ab8afe502|0x7fb8626568d0598b458af1eeca9|NULL|1|1|1|189|6241
1fce2e1758e1a06b|0x7fb879c5dc9034a8d0e438f52ccc|0x7fb8626581505a6694cfc96facb0|NULL|4|4|4|2204|6210
1fce2e1758e1a06b|0x7fb879c5de70348a60d122c7b58d|0x7fb87b032a50bf5c479f8a70894d|NULL|13|13|13|8816|21407
1fce2e1758e1a06b|0x7fb879c5dab0b1fd3ce81081ce4a|0x7fb87b0325f02044db5a8e9972e4|NULL|92|92|92|10044|118085
1fce2e1758e1a06b|0x7fb87b1b1250a73818797fdc7316|0x7fb8626584d05c81f77098f9153d|NULL|1|1|1|1|3479
1fce2e1758e1a06b|0x7fb8769123302c41182d5811684b|0x7fb862658690f1bb7211194e0f5d|NULL|1|1|1|201|3307
f8280e6932fc8326|0x7fb87ba77670cf24a055855da4fb|0x7fb87ba8b1f073d1da63025890f2|NULL|92|92|92|5948421|214879
9956b6517df92841|0x7fb87b1b0350d1b562bf67ed2625|0x7fb86265b950a874c176adc65235|NULL|4|4|4|2216|6857
9956b6517df92841|0x7fb876912f10fadfd019862aa88c|0x7fb876f5cc70a6b2c2c02261cba6|NULL|13|13|13|8864|18848
9956b6517df92841|0x7fb8780e03d01749c0c3dd0ed805|0x7fb876f5cab0d9237df70c4bbbe|NULL|92|92|92|10108|116437
9956b6517df92841|0x7fb87a79c990eb115a38c7dcbfc6|0x7fb876f5ce30b20b10fca3b08757|NULL|1|1|1|4559|4397
9956b6517df92841|0x7fb876912b502611be14c6864b9a|0x7fb86265c2f0c1b164b5a0d2aa5|NULL|1|1|1|1|2255
e0e3a2d3ae5d1390|0x7fb86b6455b0222f955febf05e17|0x7fb86c3019d01e5771782ded4db1|NULL|4|4|4|192082|11876
e0e3a2d3ae5d1390|0x7fb86b6460f04d9e4897a549ad3d|0x7fb8583f5070f98a91efe4bd2820|NULL|13|13|13|118260|20119
e0e3a2d3ae5d1390|0x7fb86b647b301c6972c052226069|0x7fb86c43aa50b8cbf259dc221ec9|NULL|1|1|1|10000|2204
ad6fbeb632f13dc0|0x7fb87a79c8f0acba4ef27192906d|0x7fb8780362b0c6f7c47b997a40d3|NULL|1|1|1|1|2969
ad6fbeb632f13dc0|0x7fb876913c302b1edb97567a0a2b|0x7fb86265c7501ffe5ea0ab36463d|NULL|13|13|13|800000|25362
ad6fbeb632f13dc0|0x7fb8769134107724a5f3931b01be|0x7fb8583a4470ae16e8eb33360359|NULL|4|4|4|200000|6628
ad6fbeb632f13dc0|0x7fb876913ff0cb7c35f35e869cf2|0x7fb878036010a24853058028fe4|NULL|92|92|92|6001215|158797
ad6fbeb632f13dc0|0x7fb87a79d07062ec153fe40cb19f|0x7fb8583a4b70b3d945a0001fa0cf|NULL|1|1|1|189|6538
ba3f8835492abbb4|0x7fb87a51c4f0aa92289fae6c00c2|0x7fb86fdc951037939a306719662a|NULL|4|4|4|10876|10542
ba3f8835492abbb4|0x7fb879b77770de5e27105477119c|0x7fb86fdc9f903e781cc5a224e739|NULL|92|92|92|326272|243413
ba3f8835492abbb4|0x7fb879b787108f13e00c114e3ed5|0x7fb86fdc95f03ab5bddb61f98f08|NULL|4|4|4|43504|5337732
ba3f8835492abbb4|0x7fb879b785d072349c70defd540c|0x7fb86fdc9eb0c5496a26d40a496f|NULL|23|23|23|1500000|36705
ba3f8835492abbb4|0x7fb879b785301c6972c052226069|0x7fb86d320c90b8cbf259dc221ec9|NULL|1|1|1|10000|8367
ba3f8835492abbb4|0x7fb879b76a50b930cb12c0e46865|0x7fb86d320ad0c61445841b99d160|NULL|1|1|1|25|2537
621461d0454f0dd7|0x7fb8769e1e1055253a818ae39d59|0x7fb7bef366104d78923bb8d68b9a|NULL|23|23|23|721026|39539
621461d0454f0dd7|0x7fb8769e33f0e0ff18961635d3ad|0x7fb7bef335f02540ef235b6868bd|NULL|3|3|3|30189|4580
621461d0454f0dd7|0x7fb8769e30d0ed1970b99e9e4baa|0x7fb7bef34150aae619a6f46c69b6|NULL|2|2|2|30268|5728044
9d75c7b03c770a98|0x7fb87b1b0b7055f902801ca77375|0x7fb8583a4e10eb434886866cfb24|NULL|4|4|4|2169|6553
9d75c7b03c770a98|0x7fb876599d5078f34da53ee81646|0x7fb8754927f07b9380cb3a06201b|NULL|13|13|13|8676|18259
9d75c7b03c770a98|0x7fb87691495072b86e2381679e01|0x7fb8787bfb707eff0cfd0055a8c|NULL|92|92|92|10024|119421
9d75c7b03c770a98|0x7fb87b1af6d0d27051c0a6c2dac0|0x7fb8754929b053ee50dd432d8740|NULL|1|1|1|4454|4253
9d75c7b03c770a98|0x7fb8769144f050f1c90f8cfe5067|0x7fb8583a55101ef7181b5c8fd754|NULL|1|1|1|1|2215
c0507e8966b704de|0x7fb8798a6a30b766698c7b69dfb|0x7fb8583a64d09ade2ac7e6e71e2e|NULL|4|4|4|2152|7103
c0507e8966b704de|0x7fb8798a67b071e7c2f4bd1d66c|0x7fb8787bfd304163f0c73107c938|NULL|13|13|13|8608|18450
c0507e8966b704de|0x7fb874ac1410a952db2e0bc80d5c|0x7fb8787bfef07d14ced625bcf1e5|NULL|92|92|92|9859|115284
c0507e8966b704de|0x7fb8798a62b048a0c1fed79680bf|0x7fb8583a5dd0892cceab0fad591c|NULL|1|1|1|4484|4289
c0507e8966b704de|0x7fb8798a6530acc5f04563d0e093|0x7fb8583a6e70818eb9896182c8e2|NULL|1|1|1|1|2370
7c190452f4f6a23|0x7fb87b1b13909d03510d151c1859|0x7fb869662570a40c48abdbb9f777|NULL|4|4|4|2204|6523
7c190452f4f6a23|0x7fb876915350bb911d6279750914|0x7fb8696629d036ad5bc0c37e9d54|NULL|13|13|13|8816|77250
7c190452f4f6a23|0x7fb87b1ae9101c4b81c5e835d292|0x7fb869661d905a8c17a35873333f|NULL|92|92|92|10007|120818
7c190452f4f6a23|0x7fb876914770f7420be811994703|0x7fb8696621106c114ed4ab835c68|NULL|1|1|1|4526|4325
7c190452f4f6a23|0x7fb87691517037b369db8b691558|0x7fb869664bf0850b0a5f31822b1d|NULL|1|1|1|1|2204
d5d7f1500acbb7df|0x7fb87790fb90df0896c4df254984|0x7fb877cd9cb0e94355b2fce30fb7|NULL|23|23|23|57708|56445
d5d7f1500acbb7df|0x7fb87790faf03e80a330b4097de8|0x7fb877cd9e7067aca3a011d4bcee|NULL|92|92|92|230661|185897
9d3973f2b88de51a|0x7fb878370070f5e63503045c6bc2|0x7fb8744391f04952f26a02935ff1|NULL|3|3|3|150000|12451
9d3973f2b88de51a|0x7fb876596830825a53d3e5ac9748|0x7fb879f15110e6c3787bece24556|NULL|23|23|23|1500000|31321
f43f8f6d1ec9cfa0|0x7fb879c60d501a8ca7bd00bd4cda|0x7fb870c87d907b38a58be3f0548|NULL|92|92|92|76304|114386
fa4afef58ca911b7|0x7fb8798a7bb0c426b164455bc4af|0x7fb876f5acf0f2efb4907dfaf6f4|NULL|1|1|1|1|3033
fa4afef58ca911b7|0x7fb8798a7d902b1edb97567a0a2b|0x7fb86bd8ba901ffe5ea0ab36463d|NULL|13|13|13|800000|25059
fa4afef58ca911b7|0x7fb8798a79d07724a5f3931b01be|0x7fb86bd8bb70ae16e8eb33360359|NULL|4|4|4|200000|7398
fa4afef58ca911b7|0x7fb87b1df3d0cb7c35f35e869cf2|0x7fb876f5a5f0a24853058028fe4|NULL|92|92|92|6001215|160009
fa4afef58ca911b7|0x7fb87691567057b87f9ce324dddd|0x7fb8696d62b0f32d5514ec463379|NULL|1|1|1|174|6829
ff2bb2f5b19d2b61|0x7fb86bbdcfb081814faf20466614|0x7fb85bce499095466aad01cdf29c|NULL|4|4|4|192001|10749
ff2bb2f5b19d2b61|0x7fb86bbde6d07628e0607adfe713|0x7fb85bce4fb02e6f21e345b05b9c|NULL|13|13|13|119828|19327
ff2bb2f5b19d2b61|0x7fb86bbdc7901c6972c052226069|0x7fb85bce5f70b8cbf259dc221ec9|NULL|1|1|1|10000|2206
24e5e2f89b15b221|0x7fb87a79ad7045bb13912da735bb|0x7fb8698fcc30aa7818042a3fd06f|NULL|4|4|4|2178|6230
24e5e2f89b15b221|0x7fb877951990a999bc47dd3ec4c0|0x7fb87924f6504fecd8118254dbc0|NULL|13|13|13|8712|19830
24e5e2f89b15b221|0x7fb87833bc309d8e221c485f824a|0x7fb87924f4904cc274544b7805a2|NULL|92|92|92|9779|121092
24e5e2f89b15b221|0x7fb87833aab05d1afe60a400f4ef|0x7fb87924f8f0f48c6b83eccc9742|NULL|1|1|1|4430|5675
24e5e2f89b15b221|0x7fb87833a8d0fe3330f34908a3f0|0x7fb8698fd090d41550d423fd502f|NULL|1|1|1|1|2359
60cbd2a118f4a589|0x7fb87b1c557016cf92ba507f08b|0x7fb8734cf31085f8d8b960ecbf|NULL|4|4|4|2202|6968
60cbd2a118f4a589|0x7fb876915850f09cbd5e5cd650e|0x7fb8734ce89064273e6404560a1f|NULL|13|13|13|8808|19830
60cbd2a118f4a589|0x7fb876916a7059bcc5cdcf52dff7|0x7fb8734ce6d060872352bffd2226|NULL|92|92|92|10137|116988
60cbd2a118f4a589|0x7fb87b1b1bb0cb5898bd45661e0c|0x7fb8734cea50f6f2159791a57993|NULL|1|1|1|4555|4215
60cbd2a118f4a589|0x7fb87b311e1093e3ee482fd51950|0x7fb8734cf4d043703dcebad834d0|NULL|1|1|1|1|2304
e4c182cd775d25c2|0x7fb86042f930da1bc57564dfd723|0x7fb8633c56707437dbef1348e062|NULL|4|4|4|192080|10521
e4c182cd775d25c2|0x7fb86061f010afe4e98542450cb2|0x7fb8633c1d9059df87173639c0bb|NULL|13|13|13|119444|21097
e4c182cd775d25c2|0x7fb86061f3d01c6972c052226069|0x7fb8634ab1d0b8cbf259dc221ec9|NULL|1|1|1|10000|2588
3f7ed1197be04091|0x7fb87b1e1ef06744b9bdfb3fbf85|0x7fb8734d1450203a920775affc28|NULL|4|4|4|2126|6642
3f7ed1197be04091|0x7fb87b3133f0aa4161133f8a3103|0x7fb8734d0f1063dfff1a7017b62b|NULL|13|13|13|8504|18760
3f7ed1197be04091|0x7fb87b1dfc904d165c917b35da8f|0x7fb8734d09d0faf6c915be792c4f|NULL|92|92|92|9738|118645
3f7ed1197be04091|0x7fb8769742903ce8c63a762c0e37|0x7fb8734d16f0713128feb68b53a2|NULL|1|1|1|1|3680
3f7ed1197be04091|0x7fb876916f70fb065d95503f7919|0x7fb8734d17d094465d8a48308016|NULL|1|1|1|175|3137
8df28376ff2fe54|0x7fb878c6fff0f5e63503045c6bc2|0x7fb87b378d104952f26a02935ff1|NULL|3|3|3|150000|11742
8df28376ff2fe54|0x7fb878c6ed30825a53d3e5ac9748|0x7fb87b3750b0e6c3787bece24556|NULL|23|23|23|1500000|40541
781d748e90706a06|0x7fb8769740b040fc0e3f658e224f|0x7fb8734cdc5010f0c723b7e89ca2|NULL|4|4|4|2153|6291
781d748e90706a06|0x7fb876976bd0717c8a4c61618e2|0x7fb8734cd3908f6080d28f619e4c|NULL|13|13|13|8612|20094
781d748e90706a06|0x7fb876977b7042085b09f3d0e32a|0x7fb8734cd0f0aef5f967f9153934|NULL|92|92|92|9712|118815
781d748e90706a06|0x7fb87697811096e2f62fb8915dc5|0x7fb8734cd6309a74173280255d27|NULL|1|1|1|4424|4285
781d748e90706a06|0x7fb8769778f0e1222c1a6a6ee3c4|0x7fb8734ce0b0dca7df3450b9f035|NULL|1|1|1|1|2325
829667364c00409e|0x7fb877303770c34b7cb1c170ff24|0x7fb8795e04f08ebcff8da50f631a|NULL|4|4|4|202|5932
829667364c00409e|0x7fb877304f30b9644bd1296c5a2b|0x7fb8795df9905d3af59c93055ac0|NULL|92|92|92|6186|123597
31e567b9c34a0a0e|0x7fb876916d9057f530bbb97dcf|0x7fb8734d3210a015cb0d8f0ba3d6|NULL|4|4|4|2144|6392
31e567b9c34a0a0e|0x7fb87b09f2b01b8a28491232a74d|0x7fb8734d3910f1d99eebc4d6e83f|NULL|13|13|13|8576|20763
31e567b9c34a0a0e|0x7fb8769cd4705dc4d3fc51e00869|0x7fb8734d33d0d779301b40a10953|NULL|92|92|92|9677|119819
31e567b9c34a0a0e|0x7fb874ed83f067fc268b3420daff|0x7fb8734d3ad086299945ca8c4f7b|NULL|1|1|1|1|3308
31e567b9c34a0a0e|0x7fb876915ad0b23ba3b6cdb672a5|0x7fb8734d3bb0c0f3f853982a5cfd|NULL|1|1|1|177|3313
1fea819bc21d3796|0x7fb878c72ed08cb9940dddc86bea|0x7fb8795deb905644ed82e4007c2f|NULL|4|4|4|193|5778
1fea819bc21d3796|0x7fb877303810af7e75004629cbe5|0x7fb8795de3b0161a6ee80c3c3e6f|NULL|92|92|92|5843|120123
3032dea9b51796d3|0x7fb8798a743055f902801ca77375|0x7fb875493eb0eb434886866cfb24|NULL|4|4|4|2169|6097
3032dea9b51796d3|0x7fb879c5ed7078f34da53ee81646|0x7fb8738503507b9380cb3a06201b|NULL|13|13|13|8676|19826
3032dea9b51796d3|0x7fb879c5e9b0b178aa19375bc39c|0x7fb8787f6c9018d5db960a0927bb|NULL|92|92|92|9836|118456
3032dea9b51796d3|0x7fb8769745b0901b3dea2dbd2ea7|0x7fb8754937b0a7c73b08118efc42|NULL|1|1|1|4431|4211
3032dea9b51796d3|0x7fb87b09f7b09252407a70b21fed|0x7fb873851e70987129c4bd75cae3|NULL|1|1|1|1|2459
5cd22cd9111308d2|0x7fb86bbddf50222f955febf05e17|0x7fb850c241d01e5771782ded4db1|NULL|4|4|4|192082|10124
5cd22cd9111308d2|0x7fb86bbde590bb4939b458e134cc|0x7fb854cf301016be59915b8af751|NULL|13|13|13|118048|21204
5cd22cd9111308d2|0x7fb86bbe03901c6972c052226069|0x7fb85bce6830b8cbf259dc221ec9|NULL|1|1|1|10000|2371
ac0c7e3837e498ac|0x7fb8769759b0cb4ef13cb0aa3def|0x7fb8734f207061d1b2719b8ddac8|NULL|4|4|4|2194|6706
ac0c7e3837e498ac|0x7fb8769755504bb665a5bd08af64|0x7fb8734f15f0319185a807a687a0|NULL|13|13|13|8776|18197
ac0c7e3837e498ac|0x7fb8769ce0f067456f0848deffd0|0x7fb8734f17b0e73117505c3de891|NULL|92|92|92|9897|120264
ac0c7e3837e498ac|0x7fb8769cfef0f023ee5d3d1b198e|0x7fb8734f1b303df9b5dac2b122a1|NULL|1|1|1|4496|4369
ac0c7e3837e498ac|0x7fb8769d143011221d90a0ac3df6|0x7fb8734f22309bee5351a862f202|NULL|1|1|1|1|2359
6e17c3de1d77e755|0x7fb878c9dfb05135e9eb0c8fdaf7|0x7fb875ea34f0906b0df4bc884182|NULL|4|4|4|200000|12484
6e17c3de1d77e755|0x7fb878c9d3d0e66306cbcafc190e|0x7fb875ea18f0c5a4b65240bf9422|NULL|92|92|92|491|137529
4b399a34b7fdb5fb|0x7fb87697645040b5a544ead0849a|0x7fb8734f0b70ddb91fa67e674de4|NULL|4|4|4|2071|6257
4b399a34b7fdb5fb|0x7fb8769d00304d8102e20f63cac3|0x7fb8734f02b014f707d209a4fc17|NULL|13|13|13|8284|20505
4b399a34b7fdb5fb|0x7fb8769768105230aad0b2086762|0x7fb8734f00f02a63b760161503d6|NULL|92|92|92|9375|116771
4b399a34b7fdb5fb|0x7fb876978f70d1c5e6f736abd770|0x7fb8734f04709da670db5d6f3d31|NULL|1|1|1|4309|4371
4b399a34b7fdb5fb|0x7fb8769e2db0a70f6183edab7a10|0x7fb8734f0d3010b3db717300b6e6|NULL|1|1|1|1|2369
bd15183c90249c1d|0x7fb879b314702e6d548ef53bd098|0x7fb8734dd2b09601e70ea79c4da|NULL|4|4|4|2147|6721
bd15183c90249c1d|0x7fb874d3bab0f0292eabe41edb49|0x7fb8734ddef070a02cdcf671eecc|NULL|13|13|13|8588|21344
bd15183c90249c1d|0x7fb8769e4d9013bf040133a52b85|0x7fb8734dd0104dbc99457470e89b|NULL|92|92|92|9819|120539
bd15183c90249c1d|0x7fb874d3b970b63a7d409bd3df03|0x7fb8734de0b05c5746d0c709f0a|NULL|1|1|1|1|3345
bd15183c90249c1d|0x7fb874ed691016a8f42ad69464b3|0x7fb8734de190976adbea7a66d51f|NULL|1|1|1|173|3085
2a90035a47935ef4|0x7fb87a9f9ed0295a3e4c7a739198|0x7fb8698ca490a780b791fe4d719|NULL|4|4|4|2158|7084
2a90035a47935ef4|0x7fb87ab98770b56c711d5668c72b|0x7fb8698c95b0e6df77285e6d869|NULL|13|13|13|8632|20637
2a90035a47935ef4|0x7fb87ba77530e098c1456f3286f8|0x7fb8698c9850111efaa5edc0025e|NULL|92|92|92|9845|118513
2a90035a47935ef4|0x7fb87ba77490a87e7c8b0f69659d|0x7fb8698c9f5087a054256d8f6fa8|NULL|1|1|1|4432|4370
2a90035a47935ef4|0x7fb87a710bd05a089176af687413|0x7fb8698ca8104c85113f279ab74|NULL|1|1|1|1|2242
8745d148c89be4ab|0x7fb879c5f8101c51cdc5473482ec|0x7fb8734dff5075678047815c8de9|NULL|4|4|4|2038|6304
8745d148c89be4ab|0x7fb879c5f9f06b2432d14fb7e072|0x7fb8734df4d0121d9bf2fd13452c|NULL|13|13|13|8152|20407
8745d148c89be4ab|0x7fb879c5f630f8822de6067844d6|0x7fb8734df690fe80464b3b961e3a|NULL|92|92|92|9039|119480
8745d148c89be4ab|0x7fb879b311504580513d1fa76c1d|0x7fb8734dfa102654088222ac4d74|NULL|1|1|1|4220|4533
8745d148c89be4ab|0x7fb874ac4c502126e2fdc6dd4abb|0x7fb8734e0110814b81b0316cfe9c|NULL|1|1|1|1|2318
d09484dc16d5c513|0x7fb87790feb055e09eed5da4cf38|0x7fb877cdcf703320866788cbf08d|NULL|23|23|23|57117|59161
d09484dc16d5c513|0x7fb87790f0f0cb48b0feebcfd499|0x7fb877cdcdb03ef1e4fc74948a42|NULL|92|92|92|227995|164531
8d3e6a9edd1c4fc6|0x7fb879d0097056206023a7a8813a|0x7fb8625a5970d3c147e4aeec297f|NULL|23|23|23|729413|69161
8d3e6a9edd1c4fc6|0x7fb874d3f930224f8fb06159b3a8|0x7fb86265b8708061787f755cb85b|NULL|1|1|1|1|2664
8d3e6a9edd1c4fc6|0x7fb879d1d110675a600d5678289d|0x7fb86265bf70bd428e4ba4e24f08|NULL|1|1|1|377|3913
8d3e6a9edd1c4fc6|0x7fb879d047501903de32c745fb22|0x7fb8625a6cb0c959e9e9fb0b4b37|NULL|92|92|92|225868|379254
8d3e6a9edd1c4fc6|0x7fb879d1d7f04f697d3daee82c2f|0x7fb86265c4b0a0b0007473320fae|NULL|2|2|2|678847|53523671
d976a6a019de1c7e|0x7fb879c5ff9057f530bbb97dcf|0x7fb8787c5210a015cb0d8f0ba3d6|NULL|4|4|4|2144|6635
d976a6a019de1c7e|0x7fb879c601701b8a28491232a74d|0x7fb8734f3490f1d99eebc4d6e83f|NULL|13|13|13|8576|19590
d976a6a019de1c7e|0x7fb879c5fdb061261749c6b89d15|0x7fb8787c53d0bb9ecdc98dab6ad5|NULL|92|92|92|9782|116576
d976a6a019de1c7e|0x7fb879b315109fc9f514e0bc51b7|0x7fb8734f3650b60b9b927c548843|NULL|1|1|1|1|3398
d976a6a019de1c7e|0x7fb87b09e6d0f6d9960b636cdb1d|0x7fb87384f010fa6e0397647d52f0|NULL|1|1|1|186|3161
cadfa20396cbc5a2|0x7fb87964519023c7954ec730b620|0x7fb873852ff077d6fd9220220473|NULL|4|4|4|2210|6597
cadfa20396cbc5a2|0x7fb8796450f03da2036cccbbe7bc|0x7fb8787f1a5046df837c1447a5a6|NULL|13|13|13|8840|19641
cadfa20396cbc5a2|0x7fb8796445b05bc622801d7b7cbe|0x7fb8787f1890b043089d9753c1b7|NULL|92|92|92|10286|117270
cadfa20396cbc5a2|0x7fb879644150800647a1731ac50f|0x7fb8787f1c10668f06f7f9120b0c|NULL|1|1|1|4572|4395
cadfa20396cbc5a2|0x7fb879644ab06b898851012f9500|0x7fb8738537d0d5dd0e87aa5bda92|NULL|1|1|1|1|2404
642352c247207910|0x7fb874ac1550b930cb12c0e46865|0x7fb87a41abf0c61445841b99d160|NULL|1|1|1|25|4821
642352c247207910|0x7fb874ac28b0516204e2220383b5|0x7fb87a41b05062a2b2b417b9a8f7|NULL|1|1|1|813|3348
642352c247207910|0x7fb874ac1d70695c866b8bc4289b|0x7fb87a41b59098c9fc4c1c820c68|NULL|3|3|3|12004|5409
642352c247207910|0x7fb874ac24f02e25d4524ec5ac67|0x7fb87a41b7509d5032efd0237bb0|NULL|23|23|23|120053|28889
642352c247207910|0x7fb874ac28105a39f9118ed6ef83|0x7fb87a41bbb0714e9ab8b9bdc860|NULL|2|2|2|11799|2463416
a60c1bff05c5ff47|0x7fb861cb8a30c2ec02fb4814252d|0x7fb86a965d70295fcdb492cd7a58|NULL|3|3|3|158|5010
a60c1bff05c5ff47|0x7fb861cba830d2347646e4a117ec|0x7fb86a9653d04f5bdcd5094ad364|NULL|92|92|92|4710|111382
1ff235d25b3de3d|0x7fb8798a6fd024e13c5ee7000b9d|0x7fb876f5c7308dec6b7190322d5a|NULL|4|4|4|2157|6673
1ff235d25b3de3d|0x7fb874a6bdd0a06e619c0b546b1f|0x7fb873853a709cf019c122594502|NULL|13|13|13|8628|18003
1ff235d25b3de3d|0x7fb874a6ba10d31c9626fc79c83|0x7fb876f5c1f05df5deb25080883b|NULL|92|92|92|9831|121268
1ff235d25b3de3d|0x7fb87b09f5308f3bb4cd98430916|0x7fb876f5c490fd9e3fcafb2ebb88|NULL|1|1|1|4427|4396
1ff235d25b3de3d|0x7fb874d3ddb05a73d1be7d4ebda2|0x7fb87385505018cf4c305550e640|NULL|1|1|1|1|2347
649076273d1a0e3c|0x7fb877952070420af403c5cf2f26|0x7fb879251e903f16a52c3cc963cd|NULL|23|23|23|56934|57246
649076273d1a0e3c|0x7fb877950770fecccdbdd19f2a48|0x7fb879251950f3631f7d183a5951|NULL|92|92|92|228021|162957
db445120c823618e|0x7fb8765985905135e9eb0c8fdaf7|0x7fb8768ccc70906b0df4bc884182|NULL|4|4|4|200000|11424
db445120c823618e|0x7fb874ebf090cd984bca190e4b75|0x7fb875c1a1d03ab08f9629ebe101|NULL|92|92|92|567|140774
22340a77b3a0b0cc|0x7fb87466f870f5e63503045c6bc2|0x7fb8633c44104952f26a02935ff1|NULL|3|3|3|150000|12998
22340a77b3a0b0cc|0x7fb871581070825a53d3e5ac9748|0x7fb87a564810e6c3787bece24556|NULL|23|23|23|1500000|37120
4ecec678abfc69d|0x7fb8769ce4b0ece0f4ad35556f40|0x7fb8749738701e7ff92ffd840d87|NULL|4|4|4|740|6408
4ecec678abfc69d|0x7fb8769cfd107cbe953eee29d34e|0x7fb87497379085fab8dede0c9a79|NULL|1|1|1|1|2734
4ecec678abfc69d|0x7fb8769e0bf0788f2215c6bf81b1|0x7fb8749735d08d87ee008b6cc1ed|NULL|1|1|1|5|2797
4ecec678abfc69d|0x7fb8769ce7d0aa8c158e73ec2548|0x7fb874970e708cf0345213e91b02|NULL|1|1|1|1955|3641
4ecec678abfc69d|0x7fb8769e2590135191008f99ef70|0x7fb8749721b082979a3a38da6ce3|NULL|13|13|13|570|17044
4ecec678abfc69d|0x7fb8769cfdb0e22fe60c36da2216|0x7fb8749734f0f88a766e64ab6d18|NULL|13|13|13|570|14925
dce73104bf889bf5|0x7fb8606437103bdf281b873f743d|0x7fb8633c28f04f46c12a4254e9a2|NULL|4|4|4|207|5933
dce73104bf889bf5|0x7fb86064303076890fefab1e402b|0x7fb8633c0890fb967019439657ec|NULL|92|92|92|6128|128599
ff1abfa12fbe21e0|0x7fb87b1ad1f0568ff60737082c67|0x7fb8696d99d0db2fc6533122ef09|NULL|4|4|4|2123|7236
